,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),labelnormal,labelbrake,labelstop,labelturnright,labelturnleft,labelaccelerate
55.0,0.6679565999999999,4.8286562,1.9881964000000003,0.0389416,0.01924159999999999,-0.1182598,0.06074000000000001,-0.2604346,0.16668219999999995,52.35073,4.924168,0.632746,3.79,315.600006,5.032032,,1,0,0,0,0,0
55.5,0.5708080000000002,-0.14853419999999992,8.580243,-0.017989599999999994,0.1062876,0.02055500000000001,0.5711071999999999,0.5137808,-0.8500555999999999,,,,,,,,1,0,0,0,0,0
56.0,0.003409999999999913,-1.3505090000000002,11.5752196,-0.0107204,-0.022082,-0.1237882,1.951022,1.136148,-2.147642,52.350755,4.924126,0.696477,3.6,315.799988,4.9411510000000005,,1,0,0,0,0,0
56.5,0.13579299999999994,-0.4394418,12.0542624,0.040812250000000015,-0.13679175,0.149314,1.951022,1.136148,-2.147642,,,,,,,,1,0,0,0,0,0
57.0,-0.4119842000000001,3.0098717999999995,6.409294999999999,-0.06120680000000001,0.056503599999999994,-0.1184738,0.5030648,-0.27678079999999994,-0.042497599999999934,52.350779,4.924086,0.825151,3.78,315.299988,4.810431,,1,0,0,0,0,0
57.5,-0.973879,3.4803008,2.7325437999999997,0.0903138,-0.06710139999999999,0.1280338,-0.7149631999999999,-0.30854980000000004,0.208168,,,,,,,,1,0,0,0,0,0
58.0,0.8975477999999999,2.1598216,6.696673199999998,-0.0202498,0.039857800000000006,0.0941316,0.17599,-1.6030830000000005,2.252023,52.350804,4.924045,1.1775790000000002,3.8,314.700012,4.468732,,1,0,0,0,0,0
58.5,1.2542578000000002,0.6732802000000001,10.005767,0.089489,0.16179825000000006,-0.15660600000000002,0.17599,-1.6030830000000005,2.252023,,,,,,,,1,0,0,0,0,0
59.0,-0.319741,-1.524288,10.5790876,-0.039094199999999996,-0.1458092,0.005375400000000002,-0.33726540000000005,-0.5946490000000001,0.7615011999999999,52.350827,4.924003,1.367468,3.61,314.600006,4.644188,,1,0,0,0,0,0
59.5,-0.9643674,-2.324986,12.7057684,0.040499400000000005,0.05989360000000001,0.0780358,0.13599160000000002,-0.020866400000000014,0.15806939999999994,,,,,,,,1,0,0,0,0,0
60.0,-1.2633504,-0.8503494,13.336397,-0.0220516,0.0306344,-0.13811259999999995,-0.21570599999999998,-0.5563819999999999,-0.125716,52.350852,4.923962,1.4005610000000002,3.95,314.0,4.2921010000000015,,1,0,0,0,0,0
60.5,1.261556,2.6564520000000003,5.7205808,-0.0031457999999999985,-0.0565952,0.07937979999999999,-0.21570599999999998,-0.5563819999999999,-0.125716,,,,,,,,1,0,0,0,0,0
61.0,0.6505487999999999,-1.5317056000000002,12.9038346,-0.04993675,0.08704550000000001,-0.14160199999999998,-0.07813459999999997,-0.4421178,-0.26788959999999995,52.350877,4.923921,1.23767,3.65,315.100006,4.006835,3.960543,1,0,0,0,0,0
61.5,-0.9541382000000004,0.2635691999999999,10.292367599999999,0.021257400000000003,-0.1141978,0.030145599999999995,-0.7211924,0.3069462,-0.04980500000000003,,,,,,,,1,0,0,0,0,0
62.0,1.4861821999999998,-1.0284951999999998,11.0909124,0.0054976000000000105,0.065727,-0.058519199999999987,0.6177166000000001,-0.03914239999999998,0.24754479999999995,52.35090200000001,4.923883,1.170544,3.72,316.5,3.802786,3.604178,1,0,0,0,0,0
62.5,-0.34540380000000004,0.2272584000000002,8.1191464,0.06551339999999999,-0.0383612,0.1656312,1.44331,0.682858,-0.139181,,,,,,,,1,0,0,0,0,0
63.0,-0.6979861999999999,1.9626531999999999,8.192187200000001,-0.08502225,0.01771475,-0.1001025,1.44331,0.682858,-0.139181,52.350927,4.923845,1.679836,3.76,316.799988,3.790092,3.454867,1,0,0,0,0,0
63.5,0.03212360000000003,-0.21774699999999975,9.6876416,0.038116800000000006,-0.04770719999999999,0.015942999999999985,0.37450159999999993,0.02395699999999996,0.12093920000000002,,,,,,,,1,0,0,0,0,0
64.0,-1.2616755999999998,-2.4542585999999997,15.639848,0.0294428,0.10057580000000002,0.0219598,0.14882460000000006,-0.4083180000000001,0.447948,52.350952,4.923807,1.7235509999999998,3.78,317.299988,3.790092,3.248986,1,0,0,0,0,0
64.5,0.5991628000000001,1.184208,9.351090800000001,-0.06826219999999998,-0.06636879999999999,-0.1095248,0.038191,-2.960636,2.831816,,,,,,,,1,0,0,0,0,0
65.0,2.041915,4.1353358,4.602773600000001,0.06484139999999998,-0.050303200000000006,0.1536892,0.038191,-2.960636,2.831816,52.350976,4.923769999999998,2.1765060000000003,3.64,317.100006,3.790092,3.212114,1,0,0,0,0,0
65.5,2.5748566000000004,-1.092802,14.1814226,-0.04046875,0.0429505,0.016225749999999997,-0.028964199999999975,-1.3116307999999997,1.5213236,,,,,,,,1,0,0,0,0,0
66.0,-0.15661019999999998,0.1298705999999999,9.389555999999999,0.009346000000000005,-0.031092,0.1400674,-0.511433,-0.5428742000000001,0.6044634,52.351000000000006,4.923731,2.237186,3.82,316.100006,3.790092,2.807684,1,0,0,0,0,0
66.5,1.085743,-1.6786848,13.198271799999999,0.0297786,0.1294692,-0.038911000000000015,1.1080564,0.08923640000000012,-0.6890890000000001,,,,,,,,1,0,0,0,0,0
67.0,-1.0555938,-2.2304696,11.0048308,0.028251599999999995,-0.090772,-0.08695420000000005,1.398273,-0.692398,-0.206076,52.351024,4.9236900000000015,2.832716,3.84,314.299988,3.790092,2.653225,1,0,0,0,0,0
67.5,-0.6385248,-0.17210359999999994,10.5144814,-0.031802,0.0731875,-0.14973374999999994,1.044694,-0.6262179999999999,-0.20006179999999998,,,,,,,,1,0,0,0,0,0
68.0,0.8033301999999999,-0.12323039999999982,9.4753984,0.029900999999999994,-0.0322222,0.0367118,-0.15616780000000002,-0.394882,0.2511118,52.351048,4.92365,2.731958,3.7,315.399994,3.790092,2.678046,1,0,0,0,0,0
68.5,-1.5366107999999998,,2.222812200000001,-0.023944999999999998,-0.07614220000000001,0.0795018,-0.4834440000000001,0.6584788,-2.0296846000000004,,,,,,,,1,0,0,0,0,0
69.0,-1.4274383999999998,-0.6505485999999999,12.288341,0.0221128,0.12247480000000001,-0.056259200000000016,-0.034186,-0.174171,-2.2724830000000003,52.351072,4.923613,2.816443,3.53,318.299988,3.790092,2.915066,1,0,0,0,0,0
69.5,-0.901795,-0.8899507999999999,10.8019788,-0.044744499999999986,-0.042339499999999995,-0.07284350000000002,-0.034186,-0.174171,-2.2724830000000003,,,,,,,,1,0,0,0,0,0
70.0,0.8583656000000002,1.7432311999999996,4.6995636,0.07681400000000001,-0.034177,-0.0553428,0.32541279999999995,0.06608259999999996,-1.0065424000000005,52.351098,4.9235760000000015,2.50402,3.71,321.399994,4.047611,3.269295,1,0,0,0,0,0
70.5,2.842793,-0.4925026000000002,11.3690182,-0.0401938,0.0485316,0.110319,-0.3669281999999999,0.14164379999999993,-0.41556960000000015,,,,,,,,1,0,0,0,0,0
71.0,-0.08614139999999991,-0.0010170000000005786,9.1110312,-0.003970800000000003,-0.0770586,-0.030573000000000006,0.147655,0.540091,-0.8091329999999999,52.351123,4.923539,2.352118,3.52,318.899994,3.790092,3.10403,1,0,0,0,0,0
71.5,-0.9453444,-1.6865812000000004,12.386686,0.015057400000000004,0.002504599999999996,0.10002620000000002,0.147655,0.540091,-0.8091329999999999,,,,,,,,1,0,0,0,0,0
72.0,1.3476974,-0.1984248000000001,9.369276800000002,-0.015309499999999997,0.02011949999999999,-0.03985750000000001,0.006003400000000036,0.37555959999999994,-0.47683240000000005,52.351147,4.9235,2.22951,3.55,316.5,3.790092,3.10143,1,0,0,0,0,0
72.5,0.8340181999999999,1.1953943999999999,8.621998,0.001435599999999998,-0.040285400000000006,0.008582400000000006,-0.270402,-0.090113,0.05270020000000003,,,,,,,,1,0,0,0,0,0
73.0,-1.597568,1.7233108,7.6770122,-0.024250600000000004,0.12635380000000002,-0.0361622,0.5215515999999999,0.5542014000000001,-0.6159766,52.351172,4.923461,1.936677,3.57,314.799988,3.877769,3.3284830000000003,1,0,0,0,0,0
73.5,0.27619160000000004,-0.5959321999999999,8.850093800000002,0.056381,-0.04718819999999999,-0.1208866,0.46322700000000006,0.8870479999999998,-1.377358,,,,,,,,1,0,0,0,0,0
74.0,-1.6350756000000002,-6.4448881999999985,18.5743456,0.02943525,-0.04428625,-0.14186949999999998,0.46322700000000006,0.8870479999999998,-1.377358,52.351198,4.923421,1.862837,3.66,315.600006,4.181774,3.605932,1,0,0,0,0,0
74.5,-0.5207379999999999,2.0069798000000003,6.732087,-0.0913828,-0.1006982,0.3434486,-1.1809796000000001,0.18000599999999994,-0.6950930000000002,,,,,,,,1,0,0,0,0,0
75.0,2.5000212000000004,1.9114466,6.1446492,0.0657576,0.05619779999999999,-0.0174702,-0.07598880000000005,0.07460139999999997,-0.09554160000000003,52.351223,4.923383,2.612912,3.62,316.399994,3.790092,3.347494,1,0,0,0,0,0
75.5,-0.10133599999999997,0.4342972000000003,11.0105138,-0.010659199999999995,0.1253766,-0.1208256,-0.745833,0.5019319999999999,-1.35612,,,,,,,,1,0,0,0,0,0
76.0,0.1673184,-5.977151200000001,14.9404256,0.07215649999999997,-0.1060585,-0.091016,-0.745833,0.5019319999999999,-1.35612,52.351247,4.923348000000002,2.129588,3.28,315.700012,3.810551,3.273707,1,0,0,0,0,0
76.5,0.018544600000000043,0.16558319999999985,8.152526,-0.07211060000000001,-0.050272800000000006,0.1570796,-0.0892018,0.25884159999999995,-0.658609,,,,,,,,1,0,0,0,0,0
77.0,0.09206380000000004,3.9568912,7.8145402000000015,-0.002168600000000004,0.1193902,-0.10121760000000002,-0.280642,0.0041221999999999474,-0.10735140000000007,52.351272,4.923309,2.906335,4.02,315.899994,3.790092,3.137483,1,0,0,0,0,0
77.5,0.10444679999999992,-0.8793025999999997,11.380862600000002,0.012217,-0.044683400000000005,-0.05213559999999999,0.714252,-2.035484,1.653836,,,,,,,,1,0,0,0,0,0
78.0,-0.7016353999999997,1.4471790000000002,8.110831399999999,0.013194399999999998,0.006169600000000001,0.10537120000000004,0.714252,-2.035484,1.653836,52.351298,4.92327,3.091224,3.72,315.100006,3.790092,3.004766,1,0,0,0,0,0
78.5,0.6489932000000002,-3.376093200000001,14.567384999999998,0.013286000000000006,-0.05302925,-0.08464074999999997,0.6242154000000001,-1.8559358,1.4765112,,,,,,,,1,0,0,0,0,0
79.0,0.4864609999999999,-0.20865440000000007,10.645728000000002,-0.026235799999999983,0.026235800000000004,0.04471399999999999,-0.27738820000000003,-0.2373638,-0.02903139999999995,52.351324,4.923231,2.947867,3.82,316.299988,3.790092,3.159857,1,0,0,0,0,0
79.5,-0.0927816,1.8369100000000005,7.4384478,0.015363000000000009,-0.0456304,0.0022601999999999982,-0.017523399999999998,-0.14621499999999998,-0.289418,,,,,,,,1,0,0,0,0,0
80.0,-0.215354,-1.277887,11.2512314,0.04899,0.033779800000000006,0.02113540000000001,0.184211,-0.7486468000000001,0.34147180000000005,52.351347,4.923195,2.355351,3.29,315.799988,4.0144199999999985,3.3329150000000003,1,0,0,0,0,0
80.5,0.9128620000000002,1.8068204,7.139524800000001,-0.06467350000000001,0.033100250000000005,-0.012064249999999995,-1.4108854000000002,1.8553082000000003,-1.2107298,,,,,,,,1,0,0,0,0,0
81.0,-1.0743174,0.3839284,10.5644314,-0.02189920000000001,-0.004642600000000001,-0.045355599999999996,-0.0320733999999999,-2.3316976000000005,3.2540697999999995,52.351371,4.923159,2.548418,3.73,317.399994,4.176686,3.474503,1,0,0,0,0,0
81.5,0.04558339999999994,2.9441289999999998,6.773064,0.0385752,0.037536599999999996,0.006475000000000003,-0.6592326000000001,-0.9099182,0.11166380000000027,,,,,,,,1,0,0,0,0,0
82.0,-0.9209974,0.5603988,9.645767,-0.011605999999999995,-0.1205202,-0.11783259999999998,-1.799759,-2.0390210000000004,3.3921466,52.351397,4.923121,2.63382,3.65,316.799988,3.790092,3.230109,1,0,0,0,0,0
82.5,0.2743372,-1.2922438,10.6064256,0.079013,0.003176599999999985,0.2620842,-1.523721,,,,,,,,,,1,0,0,0,0,0
83.0,0.14135599999999995,-1.734258,14.584134400000002,-0.06513175,0.14488525000000002,-0.06337525,-1.1700274,,,52.351423,4.923081,2.832809,3.71,316.799988,3.790092,3.216667,1,0,0,0,0,0
83.5,-0.566022,1.7710475999999995,8.346823200000001,0.017042599999999998,-0.0719884,-0.17702320000000002,0.4861644,-0.4889626000000001,-0.024690600000000028,,,,,,,,1,0,0,0,0,0
84.0,2.0351554,2.0904298,8.4100538,0.0217766,-0.02141,0.07321,-0.4731368,-1.3163744000000002,0.370063,52.351445,4.923047,3.053219,3.03,315.100006,3.982484,3.3583550000000004,1,0,0,0,0,0
84.5,1.147538,-1.7680563999999999,11.672189,-0.0084296,-0.042270800000000004,0.1130372,0.9768244,-0.3589053999999997,0.20433059999999972,,,,,,,,1,0,0,0,0,0
85.0,0.5525026000000001,3.396432400000001,3.6166918,-0.00649050000000001,0.06455925,0.011529750000000005,0.8508066000000001,0.2297007999999999,1.190257,52.351468,4.923009,2.8678060000000003,3.92,314.899994,3.790092,3.214063,1,0,0,0,0,0
85.5,-1.6171892,-1.5305096000000002,11.4613212,-0.0057417999999999905,0.0919632,-0.22045479999999998,2.6258642000000005,-0.8080919999999999,3.0105122000000004,,,,,,,,1,0,0,0,0,0
86.0,1.2760326000000002,0.5929412000000001,9.7809018,0.0211356,-0.1000264,-0.006108599999999997,-0.2024868,-0.3608471999999999,-0.2505402000000001,52.351493,4.922967,3.425739,3.56,314.399994,3.790092,3.099367,1,0,0,0,0,0
86.5,-2.2112076000000007,5.5542196000000015,1.399502,0.017378600000000004,0.02373140000000001,0.12323839999999996,0.8121778000000001,-2.455275,2.9965444,,,,,,,,1,0,0,0,0,0
87.0,1.8701704000000003,-2.190210200000001,12.5093176,0.051502000000000006,-0.085366,-0.02661,0.850142,-3.069528,3.574604,52.351516,4.922928,3.629607,3.59,315.899994,3.790092,2.991358,1,0,0,0,0,0
87.5,-0.3519243999999999,-0.9043076,10.501859399999999,-0.055434400000000016,-0.0012828000000000062,0.11169360000000003,0.850142,-3.069528,3.574604,,,,,,,,1,0,0,0,0,0
88.0,-0.9939188,3.4816168,5.048676199999999,-0.006383399999999996,0.1025918,-0.029626,-0.1518958,-0.23449980000000006,-0.3809624,52.351539,4.922889,3.605324,3.32,315.399994,3.790092,3.047703,1,0,0,0,0,0
88.5,0.8297111999999999,0.10995020000000012,10.774521600000002,0.01960800000000001,0.02275420000000001,-0.1413802,0.1656976,-0.8735370000000001,0.4369572,,,,,,,,1,0,0,0,0,0
89.0,0.4573282,-0.4497311999999999,12.0035946,0.027457599999999995,-0.0798072,0.08429679999999999,0.141782,-1.275774,1.348341,52.351563,4.92285,3.737233,3.68,316.799988,3.930124,3.267571,1,0,0,0,0,0
89.5,0.3701696000000001,0.27349959999999995,9.3485786,0.049173000000000015,0.00019075000000000344,-0.0013745000000000007,0.141782,-1.275774,1.348341,,,,,,,,1,0,0,0,0,0
90.0,1.3345372000000002,-0.6528816,11.5876026,-0.056534,-0.012736399999999998,0.0536324,0.21590320000000002,-0.6295918,0.2453264,52.351587,4.922812,4.046571,3.49,315.5,3.790092,3.039124,1,0,0,0,0,0
90.5,0.6466004,1.2000604,9.278708199999999,0.0072079999999999965,0.0375976,0.07211039999999999,-0.30233920000000003,-0.2958882,-0.090601,,,,,,,,1,0,0,0,0,0
91.0,0.6059226000000001,0.5099701999999997,7.5558758,0.04224,0.02641920000000001,-0.1884462,0.968856,-0.59518,1.7516450000000003,52.35161,4.922776,4.642714,3.35,316.700012,3.790092,3.07526,1,0,0,0,0,0
91.5,-2.1649064000000005,-2.1061624,11.866486,-0.020386999999999992,0.005382999999999995,-0.07143074999999999,0.968856,-0.59518,1.7516450000000003,,,,,,,,1,0,0,0,0,0
92.0,1.7608781999999998,-0.8849858000000002,12.4044524,-0.0440728,-0.1100442,0.1182904,0.3025732,0.03587499999999997,0.4889288000000002,52.351634,4.922738,4.589381,3.76,315.799988,3.82972,3.133939,1,0,0,0,0,0
92.5,1.2476178,0.3130412,10.552646800000002,0.010109400000000008,-0.0417514,0.12223039999999999,-0.04259420000000005,-0.5988701999999999,0.3388104,,,,,,,,1,0,0,0,0,0
93.0,2.4525832000000003,-1.6849657999999998,13.649617600000001,0.004306400000000004,0.18359,-0.1199398,0.765881,-1.1818605999999998,1.0586212,52.351658,4.9226980000000005,4.094397,3.37,315.899994,3.790092,3.086969,1,0,0,0,0,0
93.5,-0.3123228,1.6609778000000002,8.1461254,0.00664300000000001,-0.16061475,0.039972500000000015,1.351121,-3.570778,3.2057139999999995,,,,,,,,1,0,0,0,0,0
94.0,1.12684,0.16259220000000044,8.696714199999999,0.0043370000000000014,0.098438,0.009254200000000004,1.351121,-3.570778,3.2057139999999995,52.35168,4.922662,3.435045,3.21,315.0,3.790092,3.168833,1,0,0,0,0,0
94.5,0.12771720000000006,-2.8475787999999995,11.986486,0.036039800000000004,-0.025289,-0.10024000000000002,-0.1546108,0.08197199999999996,-0.4431998000000001,,,,,,,,1,0,0,0,0,0
95.0,1.1667404,0.7948956,10.851032,-0.017165,0.0292596,-0.1861252,0.9827872,-0.5043966,0.365404,52.351703,4.922628,3.647277,3.39,317.100006,3.856395,3.250259,1,0,0,0,0,0
95.5,0.31052840000000004,1.0827524,7.710511800000003,0.006108399999999999,-0.0361622,0.098316,1.095982,1.062056,-0.990314,,,,,,,,1,0,0,0,0,0
96.0,-0.4641478,1.3024132000000002,9.8158968,0.03546725,-0.14144925,0.030007750000000007,1.095982,1.062056,-0.990314,52.351727,4.9225900000000005,4.222607,3.74,317.399994,3.790092,3.035116,1,0,0,0,0,0
96.5,0.18604199999999968,-3.1695924,12.780603999999999,0.006719399999999998,0.0586412,0.006169799999999998,1.0215862000000002,-0.5612476,0.5747783999999999,,,,,,,,1,0,0,0,0,0
97.0,-1.3004394,-0.11264219999999997,8.180941,-0.008216000000000003,-0.1011258,0.1923862,-0.6446564,0.32743159999999993,-1.5638194,52.351751,4.922553,4.375268,3.44,317.100006,3.790092,2.979748,1,0,0,0,0,0
97.5,-0.006699799999999989,0.17659040000000018,9.7029554,-0.046790800000000014,0.055953599999999985,0.05109739999999998,-1.595093,-0.520358,0.734047,,,,,,,,1,0,0,0,0,0
98.0,0.8104492000000001,1.7270794000000005,9.334640199999999,0.0547855,0.19997625,-0.19295125,-1.595093,-0.520358,0.734047,52.351773,4.922518,4.100438,3.36,314.5,3.790092,3.007482,1,0,0,0,0,0
98.5,0.09888339999999997,-1.1657832000000001,13.074681600000002,0.005711599999999996,-0.12977460000000002,0.01792840000000001,-1.486579,-0.37682540000000003,0.5779764000000001,,,,,,,,1,0,0,0,0,0
99.0,0.16588239999999999,1.867,9.8648896,-0.008704799999999999,0.05140259999999999,-0.0929404,0.8240576,-0.412394,0.21037680000000009,52.351795,4.9224809999999986,4.754683,3.49,314.100006,3.790092,2.825282,1,0,0,0,0,0
99.5,-1.4464612,0.4514659999999999,9.732387200000002,-0.0229682,-0.018814000000000004,0.15411660000000002,-0.7502462000000001,0.6280864000000002,-0.7371108000000001,,,,,,,,1,0,0,0,0,0
100.0,-1.645903,-0.2885148000000001,11.0382702,0.068537,0.0712248,-0.18334580000000006,-0.684359,1.136133,-0.8145620000000001,52.351817,4.9224440000000005,4.832269,3.46,314.399994,3.790092,2.692721,1,0,0,0,0,0
100.5,-0.1595416,-0.3552744000000002,9.000243600000003,-0.07925749999999998,0.003665,-0.200129,-0.684359,1.136133,-0.8145620000000001,,,,,,,,1,0,0,0,0,0
101.0,-0.2778663999999999,1.6621742000000002,8.694321200000001,0.0406824,-0.1834066,0.3783282,-1.3023010000000002,0.14885540000000005,-0.23884,52.351838,4.922409,5.07526,3.27,316.600006,3.790092,2.779534,1,0,0,0,0,0
101.5,1.410868,0.17389839999999984,9.8694362,-0.0235786,0.0504864,-0.124124,0.33115559999999994,0.01707220000000002,-0.16683299999999998,,,,,,,,1,0,0,0,0,0
102.0,-0.2794816,0.1862216,9.481559599999999,0.05457919999999998,0.0935206,-0.04278960000000002,-0.361632,-1.469122,2.121095,52.35186,4.922372,5.2839480000000005,3.54,315.799988,3.790092,2.800558,1,0,0,0,0,0
102.5,1.908575,-3.3062228000000005,11.430932400000001,-0.07070549999999999,-0.046348000000000014,0.06230649999999997,-0.361632,-1.469122,2.121095,,,,,,,,1,0,0,0,0,0
103.0,0.1682752,-1.5217156000000005,12.8919304,-0.0149048,-0.022631799999999997,-0.08258660000000001,0.0816478,-1.1953054,1.7979709999999998,52.35188,4.922335,5.1650589999999985,3.08,316.0,3.790092,2.91322,1,0,0,0,0,0
103.5,-0.13088740000000004,4.2714878,2.199004,0.046210400000000006,0.090558,-0.07495099999999999,0.18343960000000006,-0.438201,0.049274600000000016,,,,,,,,1,0,0,0,0,0
104.0,-0.10570280000000007,1.2285350000000002,8.405387600000001,0.032924600000000005,-0.0876564,-0.024953200000000002,-0.12778819999999996,-0.7625012,0.2301122000000001,52.351902,4.9222980000000005,5.275299,3.68,315.899994,3.790092,2.895027,1,0,0,0,0,0
104.5,-0.0659819999999998,-1.0472787999999995,12.663236399999995,-0.053907000000000004,0.015767749999999997,0.15946925,0.406805,-1.547291,1.0442870000000002,,,,,,,,1,0,0,0,0,0
105.0,0.026620199999999983,-2.4652056,13.784992,0.023456599999999998,0.030206200000000002,-0.1623632,0.406805,-1.547291,1.0442870000000002,52.351927,4.922261,4.968368,3.52,318.899994,3.790092,2.728684,1,0,0,0,0,0
105.5,1.5120844000000002,1.3049858,9.845867000000002,0.0344212,-0.1209478,-0.04098759999999998,0.2613710000000001,-0.016251199999999955,-0.4250388000000001,,,,,,,,1,0,0,0,0,0
106.0,1.0263414000000002,1.6957934,7.9061254,-0.07321,-0.005100600000000001,0.23655059999999997,-0.3496026,-0.9739683999999998,0.8557174000000001,52.351951,4.922229,5.242187,3.21,320.399994,3.790092,2.520381,1,0,0,0,0,0
106.5,1.4493923999999998,-1.4910277999999997,11.761620400000002,0.08249480000000001,-0.006596999999999997,0.05735880000000001,-1.165141,-1.726932,1.7951099999999998,,,,,,,,1,0,0,0,0,0
107.0,1.7736797999999998,1.0415357999999997,9.2306724,-0.02634275,0.0708965,-0.1069365,-1.165141,-1.726932,1.7951099999999998,52.351974,4.922197,5.015028,3.17,320.0,3.790092,2.5,1,0,0,0,0,0
107.5,0.6342175999999999,-2.107239,12.9175934,0.0285264,0.004795000000000002,0.16465400000000002,-0.8677184000000001,-1.3515694,0.8933077999999999,,,,,,,,1,0,0,0,0,0
108.0,-0.5566901999999999,-0.3727421999999999,12.024053199999999,0.035704199999999985,-0.095445,0.11450339999999999,-0.5599044,-0.1897274,-0.2428180000000001,52.351999,4.922164,5.208464,3.38,319.299988,3.790092,2.5,1,0,0,0,0,0
108.5,1.7983856,3.051806,6.053303,-0.040468800000000006,0.232397,-0.047463000000000005,2.082052,1.272833,-2.268366,,,,,,,,1,0,0,0,0,0
109.0,-0.48077780000000003,0.4723431999999999,9.0742414,0.026648249999999974,0.09422300000000003,-0.34230350000000004,2.082052,1.272833,-2.268366,52.352021,4.922128,5.104349,3.21,315.100006,3.790092,2.5,1,0,0,0,0,0
109.5,0.4872984,-1.6868202,12.640085199999998,-0.07409600000000001,-0.247943,0.019424799999999985,1.47335,0.8968636000000001,-1.7736245999999998,,,,,,,,1,0,0,0,0,0
110.0,0.2178068,2.4808786,4.308995200000001,0.09083299999999997,0.1220168,-0.08655700000000001,1.0554232,-0.130141,-0.32893100000000003,52.352042,4.922092,5.610706,3.15,316.100006,3.790092,2.5,1,0,0,0,0,0
110.5,-1.7508881999999997,2.2904098,6.4495543999999985,-0.012889000000000006,0.02156300000000001,-0.10451599999999997,0.020972199999999976,-1.5454426,1.1680688,,,,,,,,1,0,0,0,0,0
111.0,0.8274381999999999,0.13674980000000012,8.903094800000002,0.026388599999999998,-0.0191194,-0.090436,0.63825,-2.499874,2.297943,52.352063,4.922057,6.088498,3.28,316.399994,3.790092,2.5,1,0,0,0,0,0
111.5,-0.5175675999999999,1.2651451999999999,7.889734599999999,-0.025350000000000008,-0.1455345,0.21181125,0.63825,-2.499874,2.297943,,,,,,,,1,0,0,0,0,0
112.0,1.8686748,-0.9294918,12.0384104,0.0190278,0.1279422,-0.10686760000000002,0.25089700000000004,-0.4403102,0.6048722,52.352086,4.922022,6.155345,3.34,322.0,3.790092,2.5,1,0,0,0,0,0
112.5,-1.3595419999999998,1.1829518,8.3441314,0.007177399999999995,0.0007939999999999975,-0.2686814,0.8172708000000001,-0.1725375999999999,-0.06731800000000003,,,,,,,,1,0,0,0,0,0
113.0,0.3163312,-2.7816563999999997,14.2383718,0.0038787999999999904,-0.1379904,0.28569340000000004,1.366355,-0.05699,-0.612267,52.35210900000001,4.921991,6.285364,3.04,322.799988,3.790092,2.5,1,0,0,0,0,0
113.5,0.23778679999999994,0.6056831999999999,9.0308118,-0.006795500000000004,0.033444,-0.0486005,1.366355,-0.05699,-0.612267,,,,,,,,1,0,0,0,0,0
114.0,0.7532008000000001,0.7724627999999999,10.1017796,0.011392399999999999,0.049417800000000005,-0.0938872,0.8987774,-0.1447816,-0.08802399999999999,52.352132,4.9219620000000015,6.417032,3.11,325.299988,3.790092,2.5,1,0,0,0,0,0
114.5,-1.7517258000000002,1.3831112000000003,6.961199800000001,0.015821,0.0344516,0.094101,0.023345199999999976,-0.6026634000000001,0.33556959999999997,,,,,,,,1,0,0,0,0,0
115.0,0.1048058,-0.5938985999999999,10.7919892,-0.025228,-0.08142579999999999,-0.057755799999999996,0.8399829999999999,0.798149,-1.054323,52.352156,4.921936,7.0759880000000015,3.11,327.700012,3.790092,2.557934,1,0,0,0,0,0
115.5,0.04265219999999994,0.8731410000000001,8.336833599999999,0.00736825,0.033023750000000004,0.09494875,0.8399829999999999,0.798149,-1.054323,,,,,,,,1,0,0,0,0,0
116.0,0.4066004,0.4949554000000001,10.5294364,0.0507002,0.05931340000000001,-0.23004499999999997,0.8388982,0.6386215999999999,-1.1423341999999999,52.352181,4.921908,7.414996,3.36,327.200012,3.790092,2.5,1,0,0,0,0,0
116.5,0.26416739999999994,-0.481017,9.882178,-0.038330800000000005,-0.13307320000000003,0.1351194,-0.25847040000000004,-0.21133579999999996,-0.032963599999999996,,,,,,,,1,0,0,0,0,0
117.0,-0.1995014,-1.9830518,12.3204646,0.0204328,0.041446,0.136677,-0.4627388,0.23755920000000005,-0.14302820000000002,52.352206,4.921878,7.156714,3.2,326.399994,3.790092,2.5,1,0,0,0,0,0
117.5,-0.9247065999999999,1.2315855999999994,8.526883,-0.007268999999999989,-0.0189364,-0.016889600000000005,-0.720208,0.749017,-0.474313,,,,,,,,1,0,0,0,0,0
118.0,1.0262218,2.4661028000000003,6.8151178,0.045966,0.0072537499999999954,-0.029053499999999993,-0.720208,0.749017,-0.474313,52.35223,4.921849,6.995659,3.2,323.399994,3.790092,2.5,1,0,0,0,0,0
